image,avg_iou,inference_time
1021.jpg,0.9635782747603834,0.8829166889190674
1084.jpg,0.8702974628171478,0.08075833320617676
1098.jpg,0.8310300251875742,0.04799985885620117
1174.jpg,0.0,0.05101466178894043
1208.jpg,0.0,0.04999995231628418
125.jpg,0.7563539859140553,0.048299551010131836
128.jpg,0.7343234323432343,0.0466156005859375
130.jpg,0.7576015913611821,0.04592394828796387
1316.jpg,0.7558537682011552,0.044023990631103516
1417.jpg,0.7337701012507445,0.04399919509887695
1471.jpg,0.0,0.015993356704711914
1478.jpg,0.0,0.01484060287475586
1572.jpg,0.0,0.015000343322753906
1578.jpg,0.7287540678754068,0.015004158020019531
160.jpg,0.45608700736755936,0.01498866081237793
167.jpg,0.7678706744127305,0.014992952346801758
1821.jpg,0.6535618165093857,0.014996767044067383
1824.jpg,0.772275649540407,0.013993501663208008
1829.jpg,0.0,0.01499176025390625
185.jpg,0.5865229135925855,0.01599407196044922
194.jpg,0.38743122684728526,0.014997482299804688
2021.jpg,0.8038216032496063,0.014994144439697266
2023.jpg,0.9295399085311656,0.014988899230957031
2043.jpg,0.9385989514789325,0.014979362487792969
2079.jpg,0.0,0.014997243881225586
2141.jpg,0.0,0.014992237091064453
2206.jpg,0.8932675064756802,0.014996767044067383
2208.jpg,0.8951295799821269,0.01598834991455078
221.jpg,0.45092353274916475,0.01501321792602539
229.jpg,0.8103467751044844,0.014997482299804688
2325.jpg,0.9135927235977767,0.02399897575378418
233.jpg,0.8147951619196254,0.015985488891601562
2344.jpg,0.96668173755782,0.015987157821655273
2373.jpg,0.0,0.0149993896484375
241.jpg,0.8327802625883711,0.014987945556640625
242.jpg,0.38950276243093923,0.015000343322753906
2428.jpg,0.8824067719057423,0.014999151229858398
2463.jpg,0.8042271042540367,0.015002012252807617
2466.jpg,0.7427939448399806,0.014992713928222656
2472.jpg,0.915361546151283,0.014986276626586914
250.jpg,0.8249239689860304,0.01600027084350586
2565.jpg,0.0,0.014998197555541992
257.jpg,0.39725890356142457,0.014999866485595703
262.jpg,0.9471766848816029,0.01499176025390625
272.jpg,0.04955680902497985,0.014989614486694336
2772.jpg,0.7644596651445966,0.015979766845703125
2779.jpg,0.9419865174296649,0.015000104904174805
2837.jpg,0.9208707759592716,0.016001224517822266
2882.jpg,0.9446865941490784,0.016994476318359375
2891.jpg,0.905146148566737,0.0149993896484375
2913.jpg,0.8280166064015,0.014990806579589844
292.jpg,0.06817478731631864,0.017997026443481445
2980.jpg,0.1519034527748008,0.014992475509643555
304.jpg,0.84410689553391,0.017996788024902344
3040.jpg,0.9306511709517272,0.01498866081237793
3155.jpg,0.0,0.014998197555541992
3217.jpg,0.9042738892955684,0.01500248908996582
3241.jpg,0.0,0.015993356704711914
325.jpg,0.8239368287215177,0.014995574951171875
3343.jpg,0.9634533613219226,0.01799607276916504
3359.jpg,0.8220625877301626,0.014995336532592773
336.jpg,0.8832106854348735,0.014999151229858398
3386.jpg,0.0,0.015542984008789062
3444.jpg,0.015746309458720614,0.018003225326538086
3458.jpg,0.0,0.018515586853027344
3562.jpg,0.953628874068262,0.02800154685974121
3619.jpg,0.8424418604651163,0.022999048233032227
3621.jpg,0.8204655346902058,0.02199840545654297
3628.jpg,0.9264504339881224,0.01900005340576172
3725.jpg,0.9162115062981719,0.020004987716674805
3729.jpg,0.7320344827586207,0.018003463745117188
3749.jpg,0.8948140969916347,0.017000198364257812
3754.jpg,0.0,0.01600027084350586
378.jpg,0.0,0.015995264053344727
3785.jpg,0.0,0.01699972152709961
3805.jpg,0.0,0.01700425148010254
3830.jpg,0.9439660958444398,0.016998767852783203
3892.jpg,0.907249898744431,0.016009092330932617
3899.jpg,0.9489392678868552,0.0195772647857666
3976.jpg,0.927011966748881,0.017023563385009766
4023.jpg,0.9450319885102494,0.016997575759887695
4052.jpg,0.9516448472641826,0.016994476318359375
4065.jpg,0.8910823689584751,0.017000913619995117
4073.jpg,0.0,0.017983436584472656
4082.jpg,0.0,0.01798725128173828
409.jpg,0.9263400536709557,0.01700448989868164
4114.jpg,0.9183760683760683,0.016999006271362305
4120.jpg,0.9037389616083171,0.016000986099243164
4124.jpg,0.9051431673225675,0.017998933792114258
4174.jpg,0.714561145795079,0.016989707946777344
4177.jpg,0.8878246929681556,0.017009973526000977
4199.jpg,0.9060387662831819,0.017995357513427734
4206.jpg,0.0,0.016997575759887695
4269.jpg,0.8726018607635547,0.018000364303588867
4289.jpg,0.0,0.018003463745117188
4293.jpg,0.0,0.01799798011779785
4324.jpg,0.764549483013294,0.017993688583374023
4329.jpg,0.7836634352242683,0.018000125885009766
439.jpg,0.7433366238894373,0.018000364303588867
4444.jpg,0.9090909090909091,0.017999887466430664
4448.jpg,0.0,0.017995119094848633
4479.jpg,0.8352130325814536,0.017995595932006836
4534.jpg,0.0,0.017995834350585938
4612.jpg,0.0,0.017987728118896484
4647.jpg,0.8836932527113927,0.018993616104125977
4735.jpg,0.8716447744146202,0.016998767852783203
4747.jpg,0.7791477485733328,0.0169985294342041
4749.jpg,0.6916524701873935,0.016992568969726562
4771.jpg,0.871427082642514,0.01699376106262207
4772.jpg,0.8388689407540395,0.01800084114074707
4829.jpg,0.8476770753998477,0.018000125885009766
4888.jpg,0.7657055789967182,0.017998218536376953
4977.jpg,0.0,0.019991397857666016
5011.jpg,0.0,0.018988370895385742
5035.jpg,0.0,0.018986940383911133
506.jpg,0.0,0.01800251007080078
5125.jpg,0.955914044701681,0.01800084114074707
5145.jpg,0.9011414200038692,0.017998933792114258
515.jpg,0.0,0.018992900848388672
5177.jpg,0.9141624589440659,0.018000364303588867
5212.jpg,0.9648093841642229,0.01699352264404297
5234.jpg,0.0,0.017998695373535156
5237.jpg,0.0,0.019991636276245117
524.jpg,0.0,0.01999640464782715
5254.jpg,0.9164951221695158,0.017987489700317383
5384.jpg,0.932516996988332,0.0169985294342041
5462.jpg,0.6961832061068702,0.020008087158203125
5530.jpg,0.8464363594628715,0.017017364501953125
5549.jpg,0.8933394670259258,0.018004655838012695
5994.jpg,0.0,0.014998197555541992
6066.jpg,0.5674436051765589,0.0189969539642334
6143.jpg,0.560516354459866,0.017989635467529297
6156.jpg,0.8425620601544545,0.017987728118896484
6184.jpg,0.8728837876614061,0.01799750328063965
622.jpg,0.6567328918322296,0.0180051326751709
6337.jpg,0.0,0.018999099731445312
6359.jpg,0.83014760900619,0.017995119094848633
6360.jpg,0.9034896932316182,0.017998933792114258
638.jpg,0.893394638921148,0.017996788024902344
6490.jpg,0.8870458847922114,0.017945051193237305
6491.jpg,0.0,0.01900196075439453
6502.jpg,0.9300813008130081,0.01700282096862793
6524.jpg,0.8929622144337281,0.0189969539642334
6620.jpg,0.855646404981523,0.01699542999267578
6817.jpg,0.8922305764411027,0.018001317977905273
69.jpg,0.38595617529880477,0.023000001907348633
6917.jpg,0.9002807472195228,0.017995595932006836
6969.jpg,0.9107142857142857,0.01900005340576172
7007.jpg,0.0,0.020998716354370117
7112.jpg,0.0,0.01699090003967285
7120.jpg,0.0,0.017997264862060547
7128.jpg,0.0,0.018009424209594727
7129.jpg,0.0020462696395626644,0.018004655838012695
7157.jpg,0.0,0.019999980926513672
7163.jpg,0.7293577981651376,0.01699519157409668
7165.jpg,0.9478948493267793,0.019001245498657227
7352.jpg,0.0,0.01799321174621582
7517.jpg,0.8999864480281881,0.01800084114074707
7535.jpg,0.878290054760643,0.017992019653320312
7545.jpg,0.8937564354582046,0.017999649047851562
7561.jpg,0.8562665696314394,0.01900506019592285
7710.jpg,0.6646869008090539,0.016995906829833984
7711.jpg,0.858874951351675,0.017992734909057617
8017.jpg,0.9022667240002458,0.01899123191833496
812.jpg,0.8907470568819452,0.018999099731445312
8131.jpg,0.9348616158792284,0.01900172233581543
8203.jpg,0.9325855315803513,0.017998456954956055
8208.jpg,0.9186991869918699,0.01800847053527832
8242.jpg,0.8610441767068273,0.0189971923828125
825.jpg,0.0,0.01800251007080078
829.jpg,0.0,0.018993854522705078
8330.jpg,0.0,0.020000934600830078
8477.jpg,0.6027851458885941,0.01899266242980957
8491.jpg,0.9584292205110049,0.017992496490478516
8616.jpg,0.9094625714803218,0.018002033233642578
8652.jpg,0.798143940852555,0.019000530242919922
8784.jpg,0.8793893129770992,0.017998933792114258
8790.jpg,0.9109746280671417,0.016993284225463867
8791.jpg,0.902495452378009,0.017999649047851562
8815.jpg,0.8449324735369267,0.018993854522705078
885.jpg,0.0,0.018995285034179688
8854.jpg,0.8920139439074631,0.018996715545654297
8868.jpg,0.8789772343443897,0.0179903507232666
8872.jpg,0.6912568306010929,0.01999688148498535
9115.jpg,0.161594963273872,0.018002033233642578
9152.jpg,0.8706620723603249,0.01800060272216797
9199.jpg,0.5875104079933389,0.018999814987182617
9202.jpg,0.566322092529282,0.019994497299194336
9234.jpg,0.0,0.018004655838012695
9238.jpg,0.8725071225071225,0.017996788024902344
9273.jpg,0.5700976136532069,0.018999576568603516
9276.jpg,0.6610438071870367,0.01799917221069336
9316.jpg,0.600138706943053,0.017989635467529297
9405.jpg,0.9501212696404091,0.018997669219970703
9432.jpg,0.796058394160584,0.018993377685546875
9455.jpg,0.94715582257446,0.01800084114074707
9458.jpg,0.8577173650768117,0.017998456954956055
9729.jpg,0.0,0.017998456954956055
