image,avg_iou,inference_time
1021.jpg,0.6020892687559354,0.9502253532409668
1084.jpg,0.8770195392242637,0.11899971961975098
1098.jpg,0.7708239913710567,0.09300017356872559
1174.jpg,0.0,0.06699299812316895
1208.jpg,0.7509293680297398,0.06477928161621094
125.jpg,0.8059610084719813,0.04913330078125
128.jpg,0.7290493755257879,0.05299496650695801
130.jpg,0.6985412522496921,0.04822230339050293
1316.jpg,0.6011735065968309,0.04626631736755371
1417.jpg,0.7082597606435158,0.045998573303222656
1471.jpg,0.5291565631482077,0.05219244956970215
1478.jpg,0.6919752094161353,0.0443117618560791
1572.jpg,0.0,0.04211068153381348
1578.jpg,0.7794453435012969,0.022002458572387695
160.jpg,0.32443573851011576,0.022301197052001953
167.jpg,0.0794975552183443,0.020395517349243164
1821.jpg,0.6689708399047012,0.02100062370300293
1824.jpg,0.8485483153127209,0.020991086959838867
1829.jpg,0.8144439836483204,0.02099132537841797
185.jpg,0.3862215322385381,0.02100348472595215
194.jpg,0.4197080291970803,0.019990921020507812
2021.jpg,0.7396547600063785,0.020995140075683594
2023.jpg,0.6872104528732716,0.020992040634155273
2043.jpg,0.8800802974956395,0.019361495971679688
2079.jpg,0.8039874902267397,0.020987272262573242
2141.jpg,0.0,0.01907801628112793
2206.jpg,0.8342507645259939,0.018993377685546875
2208.jpg,0.7551741544674407,0.018000125885009766
221.jpg,0.46179789447141145,0.018998146057128906
229.jpg,0.7505177152754245,0.019002199172973633
2325.jpg,0.8573490702216184,0.02000141143798828
233.jpg,0.533398361295357,0.017999887466430664
2344.jpg,0.8011364455789671,0.01900196075439453
2373.jpg,0.0,0.017999887466430664
241.jpg,0.6395000721396624,0.019226551055908203
242.jpg,0.33803969715571924,0.01900339126586914
2428.jpg,0.6883696508269888,0.018000364303588867
2463.jpg,0.8127512784073656,0.01799750328063965
2466.jpg,0.7620675784392599,0.01899886131286621
2472.jpg,0.0,0.018996000289916992
250.jpg,0.0,0.01899552345275879
2565.jpg,0.7333509577254921,0.01900029182434082
257.jpg,0.3693977591036415,0.019004106521606445
262.jpg,0.3750991848806175,0.018999099731445312
272.jpg,0.5539906103286385,0.01999211311340332
2772.jpg,0.771689497716895,0.019993305206298828
2779.jpg,0.8784337390358333,0.018997669219970703
2837.jpg,0.9526439185380637,0.01799941062927246
2882.jpg,0.8854551962772939,0.01800251007080078
2891.jpg,0.7800956813226153,0.01900172233581543
2913.jpg,0.8150945283585076,0.01900172233581543
292.jpg,0.5918315837778925,0.01900005340576172
2980.jpg,0.5832710340261016,0.018001079559326172
304.jpg,0.5771035869929602,0.01900172233581543
3040.jpg,0.8550029836858128,0.01799941062927246
3155.jpg,0.0,0.01800084114074707
3217.jpg,0.8352666925681301,0.02599620819091797
3241.jpg,0.7413396371135058,0.017998695373535156
325.jpg,0.8268961702404581,0.02000260353088379
3343.jpg,0.8356157304532066,0.018996715545654297
3359.jpg,0.7866738312735089,0.018999814987182617
336.jpg,0.0,0.019000768661499023
3386.jpg,0.0,0.019997835159301758
3444.jpg,0.023044692737430168,0.01800227165222168
3458.jpg,0.8717138523761375,0.018982410430908203
3562.jpg,0.0,0.018938302993774414
3619.jpg,0.709666946240632,0.018996238708496094
3621.jpg,0.01444486012387247,0.020000219345092773
3628.jpg,0.5777713598074609,0.019997358322143555
3725.jpg,0.8772832766146779,0.019993305206298828
3729.jpg,0.7379920235824519,0.020000934600830078
3749.jpg,0.6626502739688684,0.019001483917236328
3754.jpg,0.0,0.02081155776977539
378.jpg,0.0,0.019998788833618164
3785.jpg,0.0,0.01999950408935547
3805.jpg,0.0,0.019999980926513672
3830.jpg,0.7157697414668437,0.01999640464782715
3892.jpg,0.000423512947834253,0.01999974250793457
3899.jpg,0.0,0.019998788833618164
3976.jpg,0.0,0.021000146865844727
4023.jpg,0.7673821317189506,0.020004987716674805
4052.jpg,0.0,0.020011425018310547
4065.jpg,0.5913978494623656,0.019992589950561523
4073.jpg,0.0,0.020000219345092773
4082.jpg,0.03628475645829225,0.01900315284729004
409.jpg,0.7296747967479674,0.018990278244018555
4114.jpg,0.6855865921787709,0.018994569778442383
4120.jpg,0.7336886811276117,0.019000530242919922
4124.jpg,0.7182113300717845,0.019990205764770508
4174.jpg,0.644550214183722,0.019999980926513672
4177.jpg,0.7935923355267394,0.019005775451660156
4199.jpg,0.9431579907010667,0.0198209285736084
4206.jpg,0.8426198126751897,0.020995140075683594
4269.jpg,0.8581277213352685,0.019002914428710938
4289.jpg,0.42803438082056017,0.02000570297241211
4293.jpg,0.6883601026120582,0.019011259078979492
4324.jpg,0.7760074976569822,0.01800370216369629
4329.jpg,0.6949607204445296,0.018992185592651367
439.jpg,0.6611253790733643,0.01900482177734375
4444.jpg,0.8181818181818182,0.019001007080078125
4448.jpg,0.0,0.020000219345092773
4479.jpg,0.0,0.020998716354370117
4534.jpg,0.7798143116376869,0.019008874893188477
4612.jpg,0.20915678524374176,0.018995285034179688
4647.jpg,0.7247892330031859,0.018999338150024414
4735.jpg,0.800155395124478,0.01894831657409668
4747.jpg,0.8764722059474132,0.019004106521606445
4749.jpg,0.8017392871626189,0.017986297607421875
4771.jpg,0.8287982191499956,0.020996570587158203
4772.jpg,0.6486834113401694,0.019000530242919922
4829.jpg,0.7364161849710983,0.019999027252197266
4888.jpg,0.7319887955182073,0.02099323272705078
4977.jpg,0.0,0.01900196075439453
5011.jpg,0.5698891569762168,0.020998477935791016
5035.jpg,0.0,0.022000551223754883
506.jpg,0.5141122415490647,0.021971464157104492
5125.jpg,0.0,0.025229215621948242
5145.jpg,0.8818072821354199,0.025999784469604492
515.jpg,0.0,0.024000883102416992
5177.jpg,0.5603702145561632,0.02100229263305664
5212.jpg,0.8702427329937069,0.02000117301940918
5234.jpg,0.0,0.022569894790649414
5237.jpg,0.0,0.021515846252441406
524.jpg,0.0,0.019999980926513672
5254.jpg,0.698840206185567,0.019998788833618164
5384.jpg,0.7771819985122738,0.018999576568603516
5462.jpg,0.0,0.026002883911132812
5530.jpg,0.3843393148450245,0.021999120712280273
5549.jpg,0.904276944342806,0.02000141143798828
5994.jpg,0.0,0.017000436782836914
6066.jpg,0.0,0.01799941062927246
6143.jpg,0.2191358024691358,0.019000530242919922
6156.jpg,0.8216678606042729,0.018999814987182617
6184.jpg,0.0,0.01999688148498535
622.jpg,0.7047502389502891,0.01999354362487793
6337.jpg,0.0,0.019002914428710938
6359.jpg,0.7248964433652335,0.01898980140686035
6360.jpg,0.8288450568915308,0.02000260353088379
638.jpg,0.6110360664595434,0.018999576568603516
6490.jpg,0.9348090277777777,0.018990039825439453
6491.jpg,0.6871253211532972,0.018001556396484375
6502.jpg,0.7084257206208425,0.018996238708496094
6524.jpg,0.7630652870423866,0.018992900848388672
6620.jpg,0.7486410089149815,0.018993139266967773
6817.jpg,0.7878583625415656,0.019002199172973633
69.jpg,0.3877903022058109,0.020000934600830078
6917.jpg,0.0,0.018984317779541016
6969.jpg,0.9202901846629673,0.020150423049926758
7007.jpg,0.0,0.018043041229248047
7112.jpg,0.0,0.018513202667236328
7120.jpg,0.0,0.01803421974182129
7128.jpg,0.818505516549649,0.017310619354248047
7129.jpg,0.5351595497095178,0.016998291015625
7157.jpg,0.81118283528128,0.017994403839111328
7163.jpg,0.0,0.01799607276916504
7165.jpg,0.0,0.01751112937927246
7352.jpg,0.6354352752966271,0.018000125885009766
7517.jpg,0.7858860955927995,0.017992019653320312
7535.jpg,0.5862956409843976,0.017004013061523438
7545.jpg,0.6928141998282279,0.017992019653320312
7561.jpg,0.6133948545861297,0.018992900848388672
7710.jpg,0.5880646437414836,0.019878387451171875
7711.jpg,0.7962000263887057,0.017994165420532227
8017.jpg,0.8559720457433291,0.017995834350585938
812.jpg,0.7692815491253163,0.018030405044555664
8131.jpg,0.7757723536361579,0.017996788024902344
8203.jpg,0.7379175693385756,0.01875162124633789
8208.jpg,0.7074293434716352,0.01799464225769043
8242.jpg,0.0,0.018011093139648438
825.jpg,0.0,0.018004417419433594
829.jpg,0.0,0.019992351531982422
8330.jpg,0.7635416156970201,0.017998695373535156
8477.jpg,0.6824338064831008,0.01999974250793457
8491.jpg,0.0,0.01700139045715332
8616.jpg,0.8479749660143124,0.017031431198120117
8652.jpg,0.75,0.01700448989868164
8784.jpg,0.6719128329297821,0.01799297332763672
8790.jpg,0.8680790457539612,0.019308090209960938
8791.jpg,0.6816429442862952,0.019000768661499023
8815.jpg,0.7589285714285714,0.018999099731445312
885.jpg,0.0,0.017997264862060547
8854.jpg,0.9682197113960476,0.017999649047851562
8868.jpg,0.7656692406692407,0.01799798011779785
8872.jpg,0.0,0.017002582550048828
9115.jpg,0.02939983779399838,0.017994403839111328
9152.jpg,0.5027946838902,0.017997026443481445
9199.jpg,0.0,0.015999794006347656
9202.jpg,0.0,0.016004085540771484
9234.jpg,0.0,0.01799798011779785
9238.jpg,0.8478425435276306,0.01792764663696289
9273.jpg,0.0,0.016000032424926758
9276.jpg,0.0,0.015998125076293945
9316.jpg,0.4748542669901155,0.017998695373535156
9405.jpg,0.6648882597925797,0.01799178123474121
9432.jpg,0.47269417475728154,0.01699066162109375
9455.jpg,0.8449084033423157,0.018009662628173828
9458.jpg,0.7401706161137441,0.018996000289916992
9729.jpg,0.6149198421010231,0.017030000686645508
