image,avg_iou,inference_time
1021.jpg,0.9360456607639397,0.8214781284332275
1084.jpg,0.8062992125984252,0.08385229110717773
1098.jpg,0.8239495234259632,0.09944605827331543
1174.jpg,0.7214577076516204,0.07848334312438965
1208.jpg,0.0,0.04516315460205078
125.jpg,0.7741145248545473,0.05740976333618164
128.jpg,0.7487219310166311,0.0876004695892334
130.jpg,0.7622904234157432,0.043927907943725586
1316.jpg,0.6701322924942144,0.04228520393371582
1417.jpg,0.0,0.042118072509765625
1471.jpg,0.7541986320705657,0.04051995277404785
1478.jpg,0.724534048733258,0.04572272300720215
1572.jpg,0.0,0.0409388542175293
1578.jpg,0.7837443867114946,0.03733706474304199
160.jpg,0.2771605660156707,0.013109683990478516
167.jpg,0.0,0.012238264083862305
1821.jpg,0.6464075222294143,0.013933658599853516
1824.jpg,0.8117262632166198,0.01718282699584961
1829.jpg,0.7024175824175825,0.013830423355102539
185.jpg,0.0,0.013534784317016602
194.jpg,0.3678349882729445,0.017566204071044922
2021.jpg,0.8559622195985832,0.013534307479858398
2023.jpg,0.296356246178195,0.01709580421447754
2043.jpg,0.950567573356179,0.02081441879272461
2079.jpg,0.8328911439471697,0.01773524284362793
2141.jpg,0.0,0.016815900802612305
2206.jpg,0.8987134709757284,0.012183427810668945
2208.jpg,0.7162690582959641,0.012252330780029297
221.jpg,0.4436361344008069,0.014064788818359375
229.jpg,0.7967292945266513,0.016805648803710938
2325.jpg,0.8947017907355336,0.013329505920410156
233.jpg,0.8149356223175965,0.01536417007446289
2344.jpg,0.8925192864872412,0.014499902725219727
2373.jpg,0.8485395285891508,0.015070915222167969
241.jpg,0.8781380753138075,0.014297723770141602
242.jpg,0.3207489257213014,0.01404881477355957
2428.jpg,0.7809807061694501,0.013780832290649414
2463.jpg,0.8360586356815821,0.014753103256225586
2466.jpg,0.0,0.015005826950073242
2472.jpg,0.8932418801694574,0.013135910034179688
250.jpg,0.5582941334935865,0.015265941619873047
2565.jpg,0.0,0.013977766036987305
257.jpg,0.3389480792316927,0.013878345489501953
