image,avg_iou,inference_time
1021.jpg,0.6260472956224282,1.1235895156860352
1084.jpg,0.9028871391076115,0.04999876022338867
1098.jpg,0.8395703668688779,0.04800152778625488
1174.jpg,0.0,0.05099320411682129
1208.jpg,0.7986383182035356,0.04799962043762207
125.jpg,0.8172910074512606,0.045999765396118164
128.jpg,0.7207014819128972,0.045107126235961914
130.jpg,0.6933788007956806,0.045999765396118164
1316.jpg,0.738359201773836,0.04600048065185547
1417.jpg,0.8593296996404963,0.04533743858337402
1471.jpg,0.0,0.04296994209289551
1478.jpg,0.0,0.04378104209899902
1572.jpg,0.0,0.05368614196777344
1578.jpg,0.7632308086334956,0.04299640655517578
160.jpg,0.2666354812302655,0.0429997444152832
167.jpg,0.47972452906623453,0.019010066986083984
1821.jpg,0.0,0.019997119903564453
1824.jpg,0.8215025769087722,0.020000457763671875
1829.jpg,0.7621350078492936,0.021003007888793945
185.jpg,0.0,0.01999974250793457
194.jpg,0.38832993577519126,0.019072294235229492
2021.jpg,0.8492047908894561,0.020001649856567383
2023.jpg,0.5757956927768249,0.019997835159301758
2043.jpg,0.0,0.021002769470214844
2079.jpg,0.0,0.021000385284423828
2141.jpg,0.0,0.02100229263305664
2206.jpg,0.0,0.021997690200805664
2208.jpg,0.9266833795135682,0.019998550415039062
221.jpg,0.4807413477904558,0.01999950408935547
229.jpg,0.7443239579803457,0.022999048233032227
2325.jpg,0.8871549857354003,0.02100086212158203
233.jpg,0.8284978540772532,0.022408485412597656
2344.jpg,0.9359861591695502,0.02499866485595703
2373.jpg,0.7890410958904109,0.0220029354095459
241.jpg,0.7986964738095378,0.020995378494262695
242.jpg,0.4465674237773685,0.021039724349975586
2428.jpg,0.8903023668415688,0.01963520050048828
2463.jpg,0.8198735459710412,0.02100062370300293
2466.jpg,0.8388277123822017,0.02000570297241211
2472.jpg,0.6621318168562264,0.019997596740722656
250.jpg,0.0,0.01995229721069336
2565.jpg,0.0,0.020000457763671875
257.jpg,0.41195228091236497,0.01999807357788086
262.jpg,0.9288131969929099,0.019756793975830078
272.jpg,0.049264485830705126,0.019991636276245117
2772.jpg,0.7651861076518611,0.024998903274536133
2779.jpg,0.8524518388791593,0.023949384689331055
2837.jpg,0.750064065329552,0.023009061813354492
2882.jpg,0.8462511459505878,0.023994922637939453
2891.jpg,0.7770998188578511,0.02399611473083496
2913.jpg,0.7808441964620813,0.023996829986572266
292.jpg,0.0,0.024999380111694336
2980.jpg,0.5970482450700731,0.024997711181640625
304.jpg,0.5942857142857143,0.024000167846679688
3040.jpg,0.9350402161232885,0.024996042251586914
3155.jpg,0.0,0.02498650550842285
3217.jpg,0.8970621726258255,0.024997472763061523
3241.jpg,0.0,0.024933338165283203
325.jpg,0.8297793164108752,0.025995731353759766
3343.jpg,0.0,0.024995803833007812
3359.jpg,0.8964834893020571,0.025998592376708984
336.jpg,0.8261695351079683,0.025007963180541992
3386.jpg,0.0,0.026025056838989258
3444.jpg,0.02008831933500736,0.02599477767944336
3458.jpg,0.0,0.02700066566467285
3562.jpg,0.9495136637332098,0.025000572204589844
3619.jpg,0.7235609286989971,0.024999380111694336
3621.jpg,0.7577009927144135,0.025999069213867188
3628.jpg,0.6706647356706161,0.026398181915283203
3725.jpg,0.8956683112298013,0.025999784469604492
3729.jpg,0.7747808139432322,0.026000261306762695
3749.jpg,0.00526947357437262,0.026001930236816406
3754.jpg,0.0,0.026090145111083984
378.jpg,0.0,0.026998519897460938
3785.jpg,0.8105102485826429,0.027004718780517578
