image,avg_iou,inference_time
1.jpg,0.7368296155671571,1.0174870491027832
100.jpg,0.8169828364950317,0.10364031791687012
101.jpg,0.8047767393561787,0.08822226524353027
102.jpg,0.8323559150657229,0.02587890625
103.jpg,0.865515058334087,0.01670050621032715
104.jpg,0.8468368479467259,0.014384984970092773
105.jpg,0.9078698636951548,0.018651962280273438
107.jpg,0.7936104940230615,0.011980772018432617
108.jpg,0.8644549763033176,0.016849756240844727
109.jpg,0.8107606679035251,0.01746821403503418
11.jpg,0.8966043494849294,0.017530441284179688
110.jpg,0.8272727272727273,0.006356477737426758
111.jpg,0.9190657251493753,0.00635838508605957
112.jpg,0.849507735583685,0.006096601486206055
114.jpg,0.8230500582072177,0.00610804557800293
115.jpg,0.8903456495828367,0.02258777618408203
116.jpg,0.9150837988826815,0.02886795997619629
117.jpg,0.8675231977159172,0.028534889221191406
118.jpg,0.8561348490787927,0.02848339080810547
119.jpg,0.8073394495412844,0.028354167938232422
12.jpg,0.9235243930815171,0.006193637847900391
120.jpg,0.9201300412968983,0.006481647491455078
121.jpg,0.8457405986185725,0.017798423767089844
122.jpg,0.9060860440713536,0.016757488250732422
123.jpg,0.9021995774822915,0.015508651733398438
124.jpg,0.9314459049544995,0.018409013748168945
125.jpg,0.8382352941176471,0.018844127655029297
126.jpg,0.8551840269425066,0.021953344345092773
127.jpg,0.9044834307992202,0.01500701904296875
128.jpg,0.9125502245332073,0.017957448959350586
129.jpg,0.8474702380952381,0.02228713035583496
13.jpg,0.9121026587268305,0.01652836799621582
130.jpg,0.8642541924095322,0.017701148986816406
132.jpg,0.924812030075188,0.016504764556884766
133.jpg,0.9154845154845155,0.02068185806274414
134.jpg,0.8463971880492092,0.015725374221801758
135.jpg,0.8756199923693246,0.017146825790405273
136.jpg,0.8700338388269206,0.018074989318847656
137.jpg,0.8640957707781376,0.01694464683532715
138.jpg,0.8690249963455635,0.016094684600830078
139.jpg,0.8861344537815126,0.017824172973632812
14.jpg,0.9494949494949495,0.019050121307373047
141.jpg,0.845037037037037,0.01883244514465332
142.jpg,0.8374384236453202,0.018730640411376953
144.jpg,0.7088918878392563,0.01673102378845215
145.jpg,0.8316593009240659,0.012650251388549805
146.jpg,0.8892702581704224,0.01573920249938965
147.jpg,0.9117444582128597,0.020505428314208984
148.jpg,0.8649738965353583,0.017925739288330078
149.jpg,0.8930744711677775,0.020817995071411133
15.jpg,0.8909257561869844,0.019649744033813477
150.jpg,0.8328530259365994,0.017787933349609375
151.jpg,0.8982332754310892,0.01987767219543457
152.jpg,0.8936973954536417,0.019744873046875
154.jpg,0.8845029239766082,0.01939868927001953
155.jpg,0.8413596178134095,0.01650261878967285
156.jpg,0.8282828282828283,0.0195465087890625
157.jpg,0.8452399644109488,0.019592761993408203
158.jpg,0.9069812415393541,0.020662546157836914
159.jpg,0.783695652173913,0.020720481872558594
16.jpg,0.6861330585136838,0.019519805908203125
160.jpg,0.9117261583532495,0.020600318908691406
162.jpg,0.8504585438892008,0.01968526840209961
